,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
95,2022-03-25,146.57822542909256,133.88905957513447,159.69304262583353,146.57822542909256,146.57822542909256,-0.1733793120269316,-0.1733793120269316,-0.1733793120269316,-0.1733793120269316,-0.1733793120269316,-0.1733793120269316,0.0,0.0,0.0,146.40484611706563
96,2022-03-28,145.91077423813726,135.2585713318932,158.7291504747038,145.91077423813726,145.91077423813726,1.378352427724542,1.378352427724542,1.378352427724542,1.378352427724542,1.378352427724542,1.378352427724542,0.0,0.0,0.0,147.2891266658618
97,2022-03-29,145.53419194256435,133.27413217581287,159.0226011470496,145.53419194256435,145.53419194256435,0.8376998269501158,0.8376998269501158,0.8376998269501158,0.8376998269501158,0.8376998269501158,0.8376998269501158,0.0,0.0,0.0,146.37189176951446
98,2022-03-30,145.15760964699143,133.498542074911,159.38098996393057,145.15760964699143,145.15760964699143,0.9587175802122432,0.9587175802122432,0.9587175802122432,0.9587175802122432,0.9587175802122432,0.9587175802122432,0.0,0.0,0.0,146.11632722720367
99,2022-03-31,144.78102735141852,131.4563388358045,156.73112842508263,144.78102735141852,144.78102735141852,0.4493299996101699,0.4493299996101699,0.4493299996101699,0.4493299996101699,0.4493299996101699,0.4493299996101699,0.0,0.0,0.0,145.2303573510287
100,2022-04-01,144.40444505584557,131.23486601653698,156.29496752711697,144.40444505584557,144.40444505584557,-0.17337931202901824,-0.17337931202901824,-0.17337931202901824,-0.17337931202901824,-0.17337931202901824,-0.17337931202901824,0.0,0.0,0.0,144.23106574381654
101,2022-04-04,143.27469816912682,132.55450976857634,156.70218722082447,143.27469816912682,143.27469816912682,1.378352427725176,1.378352427725176,1.378352427725176,1.378352427725176,1.378352427725176,1.378352427725176,0.0,0.0,0.0,144.653050596852
102,2022-04-05,142.8981158735539,131.12219080967975,156.57858341982725,142.8981158735539,142.8981158735539,0.8376998269533267,0.8376998269533267,0.8376998269533267,0.8376998269533267,0.8376998269533267,0.8376998269533267,0.0,0.0,0.0,143.73581570050723
103,2022-04-06,142.52153357798096,129.32805242492586,155.75874414469578,142.52153357798096,142.52153357798096,0.958717580213689,0.958717580213689,0.958717580213689,0.958717580213689,0.958717580213689,0.958717580213689,0.0,0.0,0.0,143.48025115819465
104,2022-04-07,142.04493651635883,129.84633441196092,155.24849222655013,142.04493651635883,142.04493651635883,0.44932999961405795,0.44932999961405795,0.44932999961405795,0.44932999961405795,0.44932999961405795,0.44932999961405795,0.0,0.0,0.0,142.4942665159729
105,2022-04-08,141.5683394547367,129.28415718422593,154.39984837916217,141.5683394547367,141.5683394547367,-0.17337931203110502,-0.17337931203110502,-0.17337931203110502,-0.17337931203110502,-0.17337931203110502,-0.17337931203110502,0.0,0.0,0.0,141.3949601427056
106,2022-04-11,140.13854826987028,129.16701808265412,153.91617312491488,140.13854826987028,140.13854826987028,1.3783524277258095,1.3783524277258095,1.3783524277258095,1.3783524277258095,1.3783524277258095,1.3783524277258095,0.0,0.0,0.0,141.5169006975961
107,2022-04-12,139.66195120824813,128.17148079181226,152.9169964547466,139.66195120824813,139.66195120824813,0.8376998269522307,0.8376998269522307,0.8376998269522307,0.8376998269522307,0.8376998269522307,0.8376998269522307,0.0,0.0,0.0,140.49965103520034
108,2022-04-13,139.185354146626,125.90512633176014,152.54194547539655,139.185354146626,139.185354146626,0.958717580212963,0.958717580212963,0.958717580212963,0.958717580212963,0.958717580212963,0.958717580212963,0.0,0.0,0.0,140.14407172683897
109,2022-04-14,138.70875708500384,126.42300679935104,151.48114722641589,138.70875708500384,138.70875708500384,0.44932999961165465,0.44932999961165465,0.44932999961165465,0.44932999961165465,0.44932999961165465,0.44932999961165465,0.0,0.0,0.0,139.1580870846155
110,2022-04-18,136.80236883851526,126.12378224953987,150.57456175358828,136.80236883851526,136.80236883851526,1.378352427728021,1.378352427728021,1.378352427728021,1.378352427728021,1.378352427728021,1.378352427728021,0.0,0.0,0.0,138.1807212662433
111,2022-04-19,136.3257717768931,125.66369519622593,148.82297394713302,136.3257717768931,136.3257717768931,0.837699826951902,0.837699826951902,0.837699826951902,0.837699826951902,0.837699826951902,0.837699826951902,0.0,0.0,0.0,137.163471603845
112,2022-04-20,135.84917471193734,124.70489197460277,149.62951353963578,135.84917471193734,135.84917471193734,0.958717580212237,0.958717580212237,0.958717580212237,0.958717580212237,0.958717580212237,0.958717580212237,0.0,0.0,0.0,136.80789229214957
113,2022-04-21,135.3725776469816,123.85826784557423,148.99712376799707,135.3725776469816,135.3725776469816,0.44932999961225223,0.44932999961225223,0.44932999961225223,0.44932999961225223,0.44932999961225223,0.44932999961225223,0.0,0.0,0.0,135.82190764659384
114,2022-04-22,134.89598058202583,123.24261528592157,148.2384483478418,134.89598058202583,134.89598058202583,-0.17337931202816978,-0.17337931202816978,-0.17337931202816978,-0.17337931202816978,-0.17337931202816978,-0.17337931202816978,0.0,0.0,0.0,134.72260126999765
115,2022-04-25,133.46618938715855,123.24652614490094,147.52788826889787,133.46618938715855,133.46618938715855,1.3783524277286545,1.3783524277286545,1.3783524277286545,1.3783524277286545,1.3783524277286545,1.3783524277286545,0.0,0.0,0.0,134.8445418148872
116,2022-04-26,132.98959232220278,121.66023585185009,146.26221525882573,132.98959232220278,132.98959232220278,0.8376998269543452,0.8376998269543452,0.8376998269543452,0.8376998269543452,0.8376998269543452,0.8376998269543452,0.0,0.0,0.0,133.82729214915713
117,2022-04-27,132.512995257247,121.36508950601602,146.4624046337983,132.512995257247,132.512995257247,0.9587175802115112,0.9587175802115112,0.9587175802115112,0.9587175802115112,0.9587175802115112,0.9587175802115112,0.0,0.0,0.0,133.4717128374585
118,2022-04-28,132.03639819229124,120.3241617748807,144.64033862563065,132.03639819229124,132.03639819229124,0.4493299996098489,0.4493299996098489,0.4493299996098489,0.4493299996098489,0.4493299996098489,0.4493299996098489,0.0,0.0,0.0,132.4857281919011
119,2022-04-29,131.55980112733553,117.86023340451628,143.1200177153272,131.55980112733553,131.55980112733553,-0.17337931202675977,-0.17337931202675977,-0.17337931202675977,-0.17337931202675977,-0.17337931202675977,-0.17337931202675977,0.0,0.0,0.0,131.38642181530878
120,2022-05-02,130.1300098972442,118.69786343794091,143.50396392888965,130.1300098972442,130.1300098972442,1.3783524277232317,1.3783524277232317,1.3783524277232317,1.3783524277232317,1.3783524277232317,1.3783524277232317,0.0,0.0,0.0,131.50836232496744
121,2022-05-03,129.65341282054712,118.29171491840685,142.96529120612078,129.65341282054712,129.65341282054712,0.8376998269540169,0.8376998269540169,0.8376998269540169,0.8376998269540169,0.8376998269540169,0.8376998269540169,0.0,0.0,0.0,130.49111264750113
122,2022-05-04,129.17681574385003,117.74155878417501,143.205719270342,129.17681574385003,129.17681574385003,0.9587175802129568,0.9587175802129568,0.9587175802129568,0.9587175802129568,0.9587175802129568,0.9587175802129568,0.0,0.0,0.0,130.13553332406298
123,2022-05-05,128.7002186671529,115.76579531442842,141.92831572151505,128.7002186671529,128.7002186671529,0.44932999961373693,0.44932999961373693,0.44932999961373693,0.44932999961373693,0.44932999961373693,0.44932999961373693,0.0,0.0,0.0,129.14954866676663
124,2022-05-06,128.22362159045582,115.44125024110124,140.52205667982622,128.22362159045582,128.22362159045582,-0.17337931202534992,-0.17337931202534992,-0.17337931202534992,-0.17337931202534992,-0.17337931202534992,-0.17337931202534992,0.0,0.0,0.0,128.05024227843046
125,2022-05-09,126.79383036036451,115.65131176564385,140.86215573738414,126.79383036036451,126.79383036036451,1.3783524277246542,1.3783524277246542,1.3783524277246542,1.3783524277246542,1.3783524277246542,1.3783524277246542,0.0,0.0,0.0,128.17218278808917
126,2022-05-10,126.3172332836674,115.45561372340399,139.27765053570383,126.3172332836674,126.3172332836674,0.8376998269529206,0.8376998269529206,0.8376998269529206,0.8376998269529206,0.8376998269529206,0.8376998269529206,0.0,0.0,0.0,127.15493311062032
